tahun,provinsi,kabupaten_kota,kecamatan,kode_prov,kode_kabkota,kode_kec,jenjang,jumlah_satuan_pendidikan,date_pull,jumlah_laki,jumlah_perempuan,jumlah_alergi,jumlah_fobia,jumlah_intoleransi,jumlah_penerima_manfaat,jumlah_kondisi_khusus,jumlah_satpen_negeri,jumlah_satpen_swasta
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Tengah,30000,30100,30123,SMP,1,2026-06-17 10:07:58,362,380,0,0,0,742,0,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Utara,30000,30100,30124,PAUD,31,2026-06-17 10:07:59,1190,1120,3,12,23,2310,38,0,31
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Utara,30000,30100,30124,SD,13,2026-06-17 10:07:59,1026,1032,9,0,0,2058,9,11,2
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Utara,30000,30100,30124,SMA,1,2026-06-17 10:07:59,848,1274,0,0,0,2122,0,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Utara,30000,30100,30124,SMK,3,2026-06-17 10:07:59,3076,1576,12,0,12,4652,24,0,3
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cilacap Utara,30000,30100,30124,SMP,1,2026-06-17 10:07:59,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cimanggu,30000,30100,30104,PAUD,4,2026-06-17 10:07:59,0,0,0,0,0,0,0,0,4
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cimanggu,30000,30100,30104,SD,14,2026-06-17 10:07:59,120,114,2,2,0,234,4,14,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cimanggu,30000,30100,30104,SMK,2,2026-06-17 10:07:59,306,268,0,0,0,574,0,0,2
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cipari,30000,30100,30106,SD,15,2026-06-17 10:07:59,342,340,32,3,2,682,37,15,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Cipari,30000,30100,30106,SMK,1,2026-06-17 10:07:59,750,440,0,0,0,1190,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Dayeuhluhur,30000,30100,30101,SD,3,2026-06-17 10:07:59,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Gandrungmangu,30000,30100,30110,SD,2,2026-06-17 10:08:00,318,354,11,0,0,672,11,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Gandrungmangu,30000,30100,30110,SMK,1,2026-06-17 10:08:00,1350,1332,0,0,0,2682,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Gandrungmangu,30000,30100,30110,SMP,1,2026-06-17 10:08:00,314,248,7,0,0,562,7,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Jeruklegi,30000,30100,30114,SD,5,2026-06-17 10:08:00,1000,1068,0,0,0,2068,0,4,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Jeruklegi,30000,30100,30114,SMK,1,2026-06-17 10:08:00,208,166,0,0,0,374,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Jeruklegi,30000,30100,30114,SMP,1,2026-06-17 10:08:00,790,720,1,1,2,1510,4,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kampung Laut,30000,30100,30113,SMP,2,2026-06-17 10:08:00,424,432,0,0,0,856,0,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Karangpucung,30000,30100,30105,PAUD,2,2026-06-17 10:08:00,0,0,0,0,0,0,0,0,2
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Karangpucung,30000,30100,30105,SD,2,2026-06-17 10:08:00,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Karangpucung,30000,30100,30105,SMP,1,2026-06-17 10:08:00,130,100,0,0,0,230,0,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kawunganten,30000,30100,30112,PAUD,3,2026-06-17 10:08:00,30,34,0,0,0,64,0,0,3
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kawunganten,30000,30100,30112,SMK,3,2026-06-17 10:08:00,2390,2328,88,0,0,4718,88,1,2
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kawunganten,30000,30100,30112,SMP,1,2026-06-17 10:08:00,154,72,14,0,0,226,14,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kedungreja,30000,30100,30108,PAUD,5,2026-06-17 10:08:01,0,0,0,0,0,0,0,0,5
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kedungreja,30000,30100,30108,SD,21,2026-06-17 10:08:01,436,438,17,0,0,874,17,21,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kedungreja,30000,30100,30108,SMP,2,2026-06-17 10:08:01,616,572,31,0,0,1188,31,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kesugihan,30000,30100,30115,SD,4,2026-06-17 10:08:01,554,542,0,0,0,1096,0,4,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kesugihan,30000,30100,30115,SMP,1,2026-06-17 10:08:01,642,694,18,7,0,1336,25,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kroya,30000,30100,30119,SD,7,2026-06-17 10:08:01,0,0,0,0,0,0,0,5,2
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kroya,30000,30100,30119,SMK,2,2026-06-17 10:08:01,202,128,0,0,0,330,0,0,2
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Kroya,30000,30100,30119,SMP,2,2026-06-17 10:08:01,848,684,5,2,2,1532,9,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Majenang,30000,30100,30103,PAUD,1,2026-06-17 10:08:01,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Majenang,30000,30100,30103,SD,12,2026-06-17 10:08:01,0,0,0,0,0,0,0,9,3
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Majenang,30000,30100,30103,SMA,1,2026-06-17 10:08:01,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Majenang,30000,30100,30103,SMK,1,2026-06-17 10:08:01,188,1210,0,0,0,1398,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Majenang,30000,30100,30103,SMP,5,2026-06-17 10:08:01,1622,1804,2,0,0,3426,2,5,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Maos,30000,30100,30117,PAUD,10,2026-06-17 10:08:02,138,124,3,1,42,262,46,0,10
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Maos,30000,30100,30117,SD,19,2026-06-17 10:08:02,1370,1364,44,1,0,2734,45,19,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Maos,30000,30100,30117,SMK,1,2026-06-17 10:08:02,890,356,6,0,0,1246,6,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Nusawungu,30000,30100,30121,PAUD,7,2026-06-17 10:08:02,0,0,0,0,0,0,0,1,6
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Nusawungu,30000,30100,30121,SD,5,2026-06-17 10:08:02,334,244,7,2,5,578,14,5,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Patimuan,30000,30100,30109,SD,3,2026-06-17 10:08:02,0,0,0,0,0,0,0,2,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Patimuan,30000,30100,30109,SMA,1,2026-06-17 10:08:02,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sampang,30000,30100,30118,PAUD,8,2026-06-17 10:08:02,192,170,5,0,0,362,5,0,8
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sampang,30000,30100,30118,SD,2,2026-06-17 10:08:02,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sampang,30000,30100,30118,SMA,1,2026-06-17 10:08:02,628,1296,13,0,0,1924,13,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sampang,30000,30100,30118,SMK,1,2026-06-17 10:08:02,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sampang,30000,30100,30118,SMP,1,2026-06-17 10:08:03,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sidareja,30000,30100,30107,PAUD,7,2026-06-17 10:08:03,40,44,0,0,0,84,0,0,7
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sidareja,30000,30100,30107,SD,2,2026-06-17 10:08:03,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Sidareja,30000,30100,30107,SMK,4,2026-06-17 10:08:03,6406,2710,41,1,0,9116,42,0,4
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Wanareja,30000,30100,30102,SD,3,2026-06-17 10:08:03,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Wanareja,30000,30100,30102,SMK,3,2026-06-17 10:08:03,342,164,0,0,0,506,0,0,3
2026,Prov. Jawa Tengah,Kab. Cilacap,Kec. Wanareja,30000,30100,30102,SMP,2,2026-06-17 10:08:03,404,350,23,0,0,754,23,1,1
2026,Prov. Jawa Barat,Kota Banjar,Kec. Banjar,20000,26900,26901,PAUD,9,2026-06-17 10:07:27,202,208,2,0,0,410,2,0,9
2026,Prov. Jawa Barat,Kota Banjar,Kec. Banjar,20000,26900,26901,SD,1,2026-06-17 10:07:27,158,152,0,3,0,310,3,1,0
2026,Prov. Jawa Barat,Kota Banjar,Kec. Langensari,20000,26900,26904,PAUD,2,2026-06-17 10:07:27,64,66,0,0,0,130,0,0,2
2026,Prov. Jawa Barat,Kota Banjar,Kec. Langensari,20000,26900,26904,SD,9,2026-06-17 10:07:27,1330,1212,23,0,0,2542,23,9,0
2026,Prov. Jawa Barat,Kota Banjar,Kec. Pataruman,20000,26900,26903,PAUD,11,2026-06-17 10:07:27,334,380,0,2,0,714,2,0,11
2026,Prov. Jawa Barat,Kota Banjar,Kec. Pataruman,20000,26900,26903,SD,12,2026-06-17 10:07:27,482,512,0,2,0,994,2,12,0
2026,Prov. Jawa Barat,Kota Banjar,Kec. Purwaharja,20000,26900,26902,PAUD,3,2026-06-17 10:07:27,150,154,0,0,0,304,0,0,3
2026,Prov. Jawa Barat,Kota Banjar,Kec. Purwaharja,20000,26900,26902,SD,4,2026-06-17 10:07:28,468,454,3,0,0,922,3,4,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Cibeureum,20000,26800,26801,SD,1,2026-06-17 10:07:34,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Cihideung,20000,26800,26807,PAUD,1,2026-06-17 10:07:34,24,20,0,0,0,44,0,0,1
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Cipedes,20000,26800,26806,PAUD,2,2026-06-17 10:07:34,56,38,1,0,0,94,1,0,2
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Indihiang,20000,26800,26805,SD,1,2026-06-17 10:07:34,412,414,0,0,0,826,0,1,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Indihiang,20000,26800,26805,SMA,1,2026-06-17 10:07:34,1278,1488,116,116,116,2766,348,1,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Kawalu,20000,26800,26803,SD,1,2026-06-17 10:07:34,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Mangkubumi,20000,26800,26804,SMA,2,2026-06-17 10:07:34,1372,1628,0,0,0,3000,0,1,1
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Mangkubumi,20000,26800,26804,SMP,2,2026-06-17 10:07:35,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Purbaratu,20000,26800,26809,PAUD,2,2026-06-17 10:07:35,38,48,0,0,0,86,0,0,2
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Purbaratu,20000,26800,26809,SD,2,2026-06-17 10:07:35,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Purbaratu,20000,26800,26809,SMP,1,2026-06-17 10:07:35,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Tamansari,20000,26800,26802,PAUD,1,2026-06-17 10:07:35,12,12,0,0,0,24,0,0,1
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Tamansari,20000,26800,26802,SD,2,2026-06-17 10:07:35,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Tawang,20000,26800,26808,PAUD,2,2026-06-17 10:07:35,88,72,0,0,0,160,0,0,2
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Tawang,20000,26800,26808,SD,4,2026-06-17 10:07:35,152,172,22,14,38,324,74,3,1
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Tawang,20000,26800,26808,SMA,2,2026-06-17 10:07:35,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Tasikmalaya,Kec. Tawang,20000,26800,26808,SMK,1,2026-06-17 10:07:35,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Selatan,20000,26700,26701,SD,6,2026-06-17 10:07:31,1440,1374,26,5,189,2814,220,6,0
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Selatan,20000,26700,26701,SMP,3,2026-06-17 10:07:31,2476,2358,0,0,10,4834,10,3,0
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Tengah,20000,26700,26702,SD,9,2026-06-17 10:07:31,4004,3616,92,12,0,7620,104,9,0
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Tengah,20000,26700,26702,SMP,3,2026-06-17 10:07:31,1714,1748,3,1,0,3462,4,2,1
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Utara,20000,26700,26703,PAUD,9,2026-06-17 10:07:31,118,108,0,2,0,226,2,0,9
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Utara,20000,26700,26703,SD,5,2026-06-17 10:07:32,1186,1088,29,3,0,2274,32,5,0
2026,Prov. Jawa Barat,Kota Cimahi,Kec. Cimahi Utara,20000,26700,26703,SMP,4,2026-06-17 10:07:32,2222,2304,26,0,0,4526,26,3,1
2026,Prov. Jawa Barat,Kota Depok,Kec. Beji,20000,26600,26605,SD,2,2026-06-17 10:07:33,748,794,21,0,0,1542,21,2,0
2026,Prov. Jawa Barat,Kota Depok,Kec. Cimanggis,20000,26600,26604,SD,2,2026-06-17 10:07:33,326,312,101,0,0,638,101,2,0
2026,Prov. Jawa Barat,Kota Depok,Kec. Cimanggis,20000,26600,26604,SMP,1,2026-06-17 10:07:33,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Depok,Kec. Cinere,20000,26600,26609,SMA,1,2026-06-17 10:07:33,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Depok,Kec. Cinere,20000,26600,26609,SMP,1,2026-06-17 10:07:33,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Depok,Kec. Tapos,20000,26600,26610,SMA,2,2026-06-17 10:07:33,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Barat,20000,26500,26506,SD,8,2026-06-17 10:07:28,0,0,0,0,0,0,0,8,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Barat,20000,26500,26506,SMK,1,2026-06-17 10:07:28,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Selatan,20000,26500,26505,SD,3,2026-06-17 10:07:28,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Selatan,20000,26500,26505,SMP,1,2026-06-17 10:07:28,1118,1098,7,0,0,2216,7,1,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Timur,20000,26500,26504,PAUD,1,2026-06-17 10:07:28,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Timur,20000,26500,26504,SD,2,2026-06-17 10:07:28,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Bekasi Utara,20000,26500,26507,SMP,1,2026-06-17 10:07:28,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Jatiasih,20000,26500,26502,PAUD,1,2026-06-17 10:07:28,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Jatiasih,20000,26500,26502,SD,3,2026-06-17 10:07:28,0,0,0,0,0,0,0,3,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Jati Sampurna,20000,26500,26508,SD,2,2026-06-17 10:07:29,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Jati Sampurna,20000,26500,26508,SMP,1,2026-06-17 10:07:29,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Mustika Jaya,20000,26500,26511,SD,2,2026-06-17 10:07:29,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Pondokgede,20000,26500,26501,SD,1,2026-06-17 10:07:29,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Pondokgede,20000,26500,26501,SMK,1,2026-06-17 10:07:29,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Pondok Melati,20000,26500,26512,SD,1,2026-06-17 10:07:29,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Pondok Melati,20000,26500,26512,SMP,1,2026-06-17 10:07:29,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bekasi,Kec. Rawalumbu,20000,26500,26510,SMP,2,2026-06-17 10:07:29,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Harjamukti,20000,26300,26301,PAUD,3,2026-06-17 10:07:32,166,170,3,0,0,336,3,1,2
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Harjamukti,20000,26300,26301,SD,2,2026-06-17 10:07:32,0,0,0,0,0,0,0,2,0
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kejaksan,20000,26300,26305,PAUD,2,2026-06-17 10:07:32,126,128,115,0,5,254,120,0,2
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kejaksan,20000,26300,26305,SD,6,2026-06-17 10:07:32,970,1052,7,0,0,2022,7,6,0
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kesambi,20000,26300,26304,PAUD,1,2026-06-17 10:07:32,38,28,0,0,0,66,0,0,1
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kesambi,20000,26300,26304,PKBM,1,2026-06-17 10:07:32,160,0,0,0,0,160,0,0,1
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kesambi,20000,26300,26304,SD,11,2026-06-17 10:07:32,498,444,28,8,6,942,42,10,1
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kesambi,20000,26300,26304,SLB,2,2026-06-17 10:07:32,292,190,0,0,0,482,0,1,1
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kesambi,20000,26300,26304,SMA,2,2026-06-17 10:07:32,0,0,0,0,0,0,0,0,2
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Kesambi,20000,26300,26304,SMP,1,2026-06-17 10:07:33,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Lemahwungkuk,20000,26300,26302,SD,3,2026-06-17 10:07:33,468,496,0,0,0,964,0,3,0
2026,Prov. Jawa Barat,Kota Cirebon,Kec. Lemahwungkuk,20000,26300,26302,SMP,2,2026-06-17 10:07:33,640,562,23,4,5,1202,32,2,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Cibeureum,20000,26200,26207,SD,1,2026-06-17 10:07:33,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Cibeureum,20000,26200,26207,SMP,1,2026-06-17 10:07:33,774,736,18,8,0,1510,26,1,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Cikole,20000,26200,26205,SMP,2,2026-06-17 10:07:33,1490,1448,28,2,0,2938,30,2,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Citamiang,20000,26200,26202,SMP,2,2026-06-17 10:07:33,572,564,13,2,2,1136,17,2,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Lembur Situ,20000,26200,26206,PAUD,1,2026-06-17 10:07:34,24,12,0,0,0,36,0,0,1
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Lembur Situ,20000,26200,26206,SD,1,2026-06-17 10:07:34,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Lembur Situ,20000,26200,26206,SMP,1,2026-06-17 10:07:34,810,894,0,0,0,1704,0,1,0
2026,Prov. Jawa Barat,Kota Sukabumi,Kec. Warudoyong,20000,26200,26203,SMP,3,2026-06-17 10:07:34,632,672,48,0,0,1304,48,3,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Barat,20000,26100,26105,PAUD,9,2026-06-17 10:07:29,362,346,0,1,3,708,4,0,9
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Barat,20000,26100,26105,SD,4,2026-06-17 10:07:29,0,0,0,0,0,0,0,4,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Barat,20000,26100,26105,SKB,1,2026-06-17 10:07:29,658,426,0,0,0,1084,0,1,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Selatan,20000,26100,26101,PAUD,5,2026-06-17 10:07:29,214,198,0,1,0,412,1,0,5
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Selatan,20000,26100,26101,SD,1,2026-06-17 10:07:30,300,268,0,0,0,568,0,1,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Selatan,20000,26100,26101,SMP,3,2026-06-17 10:07:30,1636,1598,0,0,0,3234,0,3,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Tengah,20000,26100,26104,PAUD,4,2026-06-17 10:07:30,0,0,0,0,0,0,0,0,4
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Tengah,20000,26100,26104,SD,3,2026-06-17 10:07:30,324,282,80,0,5,606,85,3,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Tengah,20000,26100,26104,SMA,1,2026-06-17 10:07:30,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Tengah,20000,26100,26104,SMK,1,2026-06-17 10:07:30,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Tengah,20000,26100,26104,SMP,2,2026-06-17 10:07:30,1382,1628,0,0,0,3010,0,1,1
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Timur,20000,26100,26102,PAUD,6,2026-06-17 10:07:30,180,164,7,2,0,344,9,0,6
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Timur,20000,26100,26102,SD,3,2026-06-17 10:07:30,670,622,9,0,0,1292,9,3,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Utara,20000,26100,26103,PAUD,2,2026-06-17 10:07:30,0,0,0,0,0,0,0,0,2
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Utara,20000,26100,26103,SD,6,2026-06-17 10:07:31,0,0,0,0,0,0,0,6,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Kota Bogor Utara,20000,26100,26103,SMK,1,2026-06-17 10:07:31,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bogor,Kec. Tanah Sareal,20000,26100,26106,PAUD,8,2026-06-17 10:07:31,174,152,1,1,2,326,4,0,8
2026,Prov. Jawa Barat,Kota Bogor,Kec. Tanah Sareal,20000,26100,26106,SD,6,2026-06-17 10:07:31,1006,966,0,2,0,1972,2,6,0
2026,Prov. Jawa Barat,Kota Bogor,Kec. Tanah Sareal,20000,26100,26106,SMA,1,2026-06-17 10:07:31,0,0,0,0,0,0,0,0,1
2026,Prov. Jawa Barat,Kota Bogor,Kec. Tanah Sareal,20000,26100,26106,SMP,2,2026-06-17 10:07:31,0,0,0,0,0,0,0,1,1
2026,Prov. Jawa Barat,Kota Bandung,Kec. Andir,20000,26000,26018,SD,1,2026-06-17 10:07:24,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Andir,20000,26000,26018,SMP,1,2026-06-17 10:07:24,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Antapani,20000,26000,26031,SD,1,2026-06-17 10:07:24,328,288,18,0,0,616,18,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Antapani,20000,26000,26031,SMA,1,2026-06-17 10:07:24,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Antapani,20000,26000,26031,SMP,1,2026-06-17 10:07:24,1000,1028,4,2,0,2028,6,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Arcamanik,20000,26000,26013,SD,1,2026-06-17 10:07:25,380,416,0,0,0,796,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Astanaanyar,20000,26000,26005,SD,1,2026-06-17 10:07:25,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Bandung Kulon,20000,26000,26001,SD,1,2026-06-17 10:07:25,440,514,0,0,0,954,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Bandung Wetan,20000,26000,26020,SD,1,2026-06-17 10:07:25,654,706,0,0,0,1360,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Bandung Wetan,20000,26000,26020,SMP,1,2026-06-17 10:07:25,1008,1024,0,0,0,2032,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Batununggal,20000,26000,26016,SMP,2,2026-06-17 10:07:25,840,930,4,0,0,1770,4,2,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Bojong Loa Kidul,20000,26000,26004,SMP,1,2026-06-17 10:07:25,210,170,0,0,0,380,0,0,1
2026,Prov. Jawa Barat,Kota Bandung,Kec. Buahbatu,20000,26000,26009,SD,1,2026-06-17 10:07:25,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Buahbatu,20000,26000,26009,SMP,1,2026-06-17 10:07:25,0,0,0,0,0,0,0,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Cibeunying Kidul,20000,26000,26021,SMP,1,2026-06-17 10:07:25,848,792,7,0,0,1640,7,1,0
2026,Prov. Jawa Barat,Kota Bandung,Kec. Cicendo,20000,26000,26019,SMP,1,2026-06-17 10:07:25,0,0,0,0,0,0,0,1,0
